order_date,member_grade_label,category,repeat_orders,repeat_buyers,quantity,revenue,repeat_rate
2025-07-12,FAMILY,여성,3,3,4,289980,1.0
2025-07-12,FAMILY,등산화,2,2,2,174245,1.0
2025-07-12,FAMILY,라운드티,2,2,3,123880,1.0
2025-07-12,FAMILY,셋업,1,1,1,108300,1.0
2025-07-12,FAMILY,UNKNOWN,1,1,1,92255,1.0
2025-07-12,FAMILY,폴로티/집업,1,1,1,75730,1.0
2025-07-12,FAMILY,긴바지,1,1,1,49670,1.0
2025-07-12,FAMILY,스니커즈,1,1,1,49000,1.0
2025-07-12,SILVER,남성,7,5,14,766600,0.7142857142857143
2025-07-12,SILVER,미드/롱다운,1,1,1,265525,1.0
2025-07-12,SILVER,셋업,1,1,1,116940,1.0
2025-07-12,SILVER,부츠,1,1,1,69500,1.0
2025-07-12,SILVER,긴바지,1,1,1,65000,1.0
2025-07-12,SILVER,라운드티,1,1,1,41000,1.0
2025-07-12,TITANIUM,남성,1,1,1,45030,1.0
2025-07-13,FAMILY,남성,18,18,20,870280,1.0
2025-07-13,FAMILY,여성,5,5,8,515970,1.0
2025-07-13,FAMILY,등산화,1,1,2,160550,1.0
2025-07-13,FAMILY,긴바지,2,2,2,103100,1.0
2025-07-13,FAMILY,UNKNOWN,1,1,1,94525,1.0
2025-07-13,FAMILY,반바지,1,1,1,41660,1.0
2025-07-13,SILVER,남성,7,7,15,848920,1.0
2025-07-13,SILVER,미드/롱다운,1,1,1,257805,1.0
2025-07-13,SILVER,상의,1,1,1,55860,1.0
2025-07-13,SILVER,반바지,1,1,1,25850,1.0
2025-07-14,FAMILY,남성,15,14,21,1172345,0.9333333333333333
2025-07-14,FAMILY,트레일러닝,1,1,1,109000,1.0
2025-07-14,FAMILY,셋업,1,1,3,103500,1.0
2025-07-14,FAMILY,여성,1,1,1,48850,1.0
2025-07-14,FAMILY,반바지,1,1,1,39500,1.0
2025-07-14,FAMILY,스니커즈,1,1,1,39500,1.0
2025-07-14,FAMILY,긴바지,1,1,1,30880,1.0
2025-07-14,FAMILY,라운드티,1,1,1,18440,1.0
2025-07-14,GOLD,자켓/ 베스트,1,1,1,197000,1.0
2025-07-14,GOLD,남성,1,1,1,62300,1.0
2025-07-14,SILVER,남성,5,5,10,816450,1.0
2025-07-14,SILVER,라운드티,1,1,1,33140,1.0
2025-07-14,SILVER,반바지,1,1,1,27450,1.0
2025-07-14,TITANIUM,남성,7,2,15,1282495,0.2857142857142857
2025-07-14,TITANIUM,미드/롱다운,1,1,1,260775,1.0
2025-07-15,FAMILY,남성,14,14,20,1016355,1.0
2025-07-15,FAMILY,여성,4,4,4,269920,1.0
2025-07-15,FAMILY,긴바지,2,2,2,114100,1.0
2025-07-15,FAMILY,라운드티,3,3,3,87320,1.0
2025-07-15,FAMILY,부츠,1,1,1,66025,1.0
2025-07-15,GOLD,남성,1,1,4,335310,1.0
2025-07-15,GOLD,셋업,1,1,1,80390,1.0
2025-07-15,SILVER,남성,8,6,11,943845,0.75
2025-07-15,SILVER,긴바지,2,2,2,127060,1.0
2025-07-15,SILVER,여성,1,1,1,108300,1.0
2025-07-15,TITANIUM,남성,2,1,3,278825,0.5
2025-07-15,TITANIUM,미드/롱다운,1,1,1,260775,1.0
2025-07-16,FAMILY,남성,19,19,22,872575,1.0
2025-07-16,FAMILY,여성,6,6,6,588650,1.0
2025-07-16,FAMILY,스니커즈,1,1,1,44620,1.0
2025-07-16,FAMILY,라운드티,1,1,1,16180,1.0
2025-07-16,FAMILY,액세서리,1,1,1,4500,1.0
2025-07-16,GOLD,남성,3,1,15,1437775,0.3333333333333333
2025-07-16,SILVER,미드/롱다운,2,2,2,537095,1.0
2025-07-16,SILVER,남성,3,3,5,486540,1.0
2025-07-16,SILVER,UNKNOWN,1,1,1,92525,1.0
2025-07-16,SILVER,스니커즈,1,1,1,48510,1.0
2025-07-16,TITANIUM,남성,2,1,3,274075,0.5
2025-07-17,FAMILY,남성,37,37,52,3189390,1.0
2025-07-17,FAMILY,여성,8,7,11,659015,0.875
2025-07-17,FAMILY,라운드티,5,5,7,277290,1.0
2025-07-17,FAMILY,미드/롱다운,1,1,1,265525,1.0
2025-07-17,FAMILY,자켓/ 베스트,2,2,2,177610,1.0
2025-07-17,FAMILY,셋업,2,2,4,151800,1.0
2025-07-17,FAMILY,UNKNOWN,1,1,1,89095,1.0
2025-07-17,FAMILY,바람막이,1,1,1,56500,1.0
2025-07-17,GOLD,남성,1,1,3,93500,1.0
2025-07-17,SILVER,남성,7,7,15,1048665,1.0
2025-07-17,SILVER,미드/롱다운,1,1,1,220495,1.0
2025-07-17,SILVER,긴바지,1,1,1,58940,1.0
2025-07-17,SILVER,상의,1,1,1,53500,1.0
2025-07-17,TITANIUM,남성,3,1,4,363850,0.3333333333333333
2025-07-18,FAMILY,남성,25,25,36,1959605,1.0
2025-07-18,FAMILY,미드/롱다운,2,2,2,524510,1.0
2025-07-18,FAMILY,여성,6,6,6,261600,1.0
2025-07-18,FAMILY,스니커즈,4,4,4,189220,1.0
2025-07-18,FAMILY,상의,2,2,2,111250,1.0
2025-07-18,FAMILY,UNKNOWN,1,1,1,91225,1.0
2025-07-18,FAMILY,폴로티/집업,1,1,1,73080,1.0
2025-07-18,FAMILY,라운드티,2,2,2,57990,1.0
2025-07-18,FAMILY,셋업,1,1,1,53030,1.0
2025-07-18,GOLD,남성,3,3,7,530680,1.0
2025-07-18,GOLD,셋업,1,1,1,92130,1.0
2025-07-18,SILVER,남성,4,4,5,163210,1.0
2025-07-18,SILVER,여성,1,1,2,159125,1.0
2025-07-18,TITANIUM,남성,1,1,1,34500,1.0
2025-07-19,FAMILY,남성,21,20,23,1603410,0.9523809523809523
2025-07-19,FAMILY,미드/롱다운,1,1,1,279500,1.0
2025-07-19,FAMILY,등산화,2,2,2,203810,1.0
2025-07-19,FAMILY,UNKNOWN,2,2,2,196895,1.0
2025-07-19,FAMILY,바람막이,1,1,1,127200,1.0
2025-07-19,FAMILY,긴바지,1,1,1,58380,1.0
2025-07-19,FAMILY,라운드티,1,1,2,57050,1.0
2025-07-19,FAMILY,반바지,2,2,2,55290,1.0
2025-07-19,FAMILY,스니커즈,1,1,1,44100,1.0
2025-07-19,FAMILY,셋업,1,1,1,42930,1.0
2025-07-19,SILVER,남성,3,3,4,280250,1.0
2025-07-19,SILVER,카고/조거,1,1,2,121500,1.0
2025-07-20,FAMILY,남성,20,20,30,1639090,1.0
2025-07-20,FAMILY,여성,6,6,6,357750,1.0
2025-07-20,FAMILY,스니커즈,3,3,3,147000,1.0
2025-07-20,FAMILY,UNKNOWN,1,1,1,82890,1.0
2025-07-20,FAMILY,등산화,1,1,1,76335,1.0
2025-07-20,FAMILY,부츠,1,1,1,58725,1.0
2025-07-20,SILVER,남성,5,5,8,564970,1.0
2025-07-20,SILVER,미드/롱다운,1,1,1,265525,1.0
2025-07-20,SILVER,여성,1,1,3,219830,1.0
2025-07-21,FAMILY,남성,27,27,29,1886635,1.0
2025-07-21,FAMILY,스니커즈,3,3,3,135000,1.0
2025-07-21,FAMILY,UNKNOWN,1,1,1,110420,1.0
2025-07-21,FAMILY,여성,1,1,1,71590,1.0
2025-07-21,FAMILY,부츠,1,1,1,69500,1.0
2025-07-21,GOLD,남성,3,3,4,209710,1.0
2025-07-21,GOLD,여성,1,1,1,62300,1.0
2025-07-21,SILVER,남성,7,5,14,952405,0.7142857142857143
2025-07-21,SILVER,바람막이,1,1,1,122000,1.0
2025-07-21,SILVER,긴바지,1,1,1,60450,1.0
2025-07-21,SILVER,여성,1,1,1,52950,1.0
2025-07-22,FAMILY,남성,16,16,28,1401650,1.0
2025-07-22,FAMILY,여성,2,2,2,149350,1.0
2025-07-22,FAMILY,UNKNOWN,2,2,2,108455,1.0
2025-07-22,FAMILY,스니커즈,2,2,2,89990,1.0
2025-07-22,GOLD,남성,2,2,7,274440,1.0
2025-07-22,GOLD,미드/롱다운,1,1,1,258605,1.0
2025-07-22,SILVER,남성,2,2,3,180995,1.0
2025-07-23,FAMILY,남성,19,19,29,1285965,1.0
2025-07-23,FAMILY,스니커즈,2,2,2,98000,1.0
2025-07-23,FAMILY,UNKNOWN,1,1,1,92025,1.0
2025-07-23,FAMILY,등산화,1,1,1,84500,1.0
2025-07-23,FAMILY,여성,1,1,1,65420,1.0
2025-07-23,GOLD,남성,4,4,7,553550,1.0
2025-07-23,GOLD,UNKNOWN,1,1,1,94065,1.0
2025-07-23,SILVER,남성,7,7,11,584405,1.0
2025-07-23,SILVER,미드/롱다운,1,1,1,265525,1.0
2025-07-23,TITANIUM,남성,1,1,55,4935625,1.0
2025-07-24,FAMILY,남성,12,12,14,751610,1.0
2025-07-24,FAMILY,여성,3,3,3,285280,1.0
2025-07-24,FAMILY,등산화,1,1,2,152840,1.0
2025-07-24,FAMILY,스니커즈,2,2,2,98000,1.0
2025-07-24,FAMILY,셋업,2,2,2,88650,1.0
2025-07-24,FAMILY,상의,1,1,1,45460,1.0
2025-07-24,FAMILY,폴로티/집업,1,1,1,45050,1.0
2025-07-24,FAMILY,라운드티,1,1,1,25020,1.0
2025-07-24,SILVER,남성,4,3,6,262290,0.75
2025-07-24,SILVER,여성,1,1,1,128300,1.0
2025-07-24,TITANIUM,남성,2,2,51,4594860,1.0
2025-07-24,TITANIUM,여성,1,1,3,189430,1.0
2025-07-25,FAMILY,남성,12,12,22,975615,1.0
2025-07-25,FAMILY,미드/롱다운,1,1,1,256775,1.0
2025-07-25,FAMILY,셋업,4,4,4,160500,1.0
2025-07-25,FAMILY,여성,3,3,3,153470,1.0
2025-07-25,FAMILY,스니커즈,3,3,3,145640,1.0
2025-07-25,GOLD,스니커즈,1,1,1,49000,1.0
2025-07-25,SILVER,남성,2,1,7,405000,0.5
2025-07-25,SILVER,여성,1,1,1,42390,1.0
2025-07-26,FAMILY,남성,27,26,38,2160010,0.9629629629629629
2025-07-26,FAMILY,여성,5,5,5,208010,1.0
2025-07-26,FAMILY,부츠,1,1,1,49580,1.0
2025-07-26,FAMILY,상의,1,1,1,47020,1.0
2025-07-26,FAMILY,UNKNOWN,1,1,1,45380,1.0
2025-07-26,FAMILY,반바지,1,1,1,24550,1.0
2025-07-26,GOLD,남성,1,1,2,131870,1.0
2025-07-26,SILVER,남성,2,2,2,135070,1.0
2025-07-26,SILVER,상의,1,1,1,49080,1.0
2025-07-27,FAMILY,남성,17,17,22,1039765,1.0
2025-07-27,FAMILY,패딩/슬림다운,1,1,1,109560,1.0
2025-07-27,FAMILY,상의,2,2,2,104560,1.0
2025-07-27,FAMILY,라운드티,2,2,2,90750,1.0
2025-07-27,FAMILY,등산화,1,1,1,80275,1.0
2025-07-27,FAMILY,여성,1,1,1,46650,1.0
2025-07-27,GOLD,남성,1,1,4,179220,1.0
2025-07-27,SILVER,남성,5,5,7,449720,1.0
2025-07-27,SILVER,여성,2,2,2,180710,1.0
2025-07-27,SILVER,상의,1,1,1,57680,1.0
2025-07-27,TITANIUM,남성,1,1,1,89775,1.0
2025-07-28,FAMILY,남성,23,22,35,1529820,0.9565217391304348
2025-07-28,FAMILY,등산화,2,2,2,174800,1.0
2025-07-28,FAMILY,셋업,2,2,2,87500,1.0
2025-07-28,FAMILY,스니커즈,1,1,1,46470,1.0
2025-07-28,FAMILY,여성,1,1,1,34790,1.0
2025-07-28,FAMILY,반바지,1,1,1,26130,1.0
2025-07-28,GOLD,남성,3,3,10,518490,1.0
2025-07-28,SILVER,남성,7,7,11,565450,1.0
2025-07-29,FAMILY,남성,29,29,44,2176630,1.0
2025-07-29,FAMILY,여성,4,4,5,199440,1.0
2025-07-29,FAMILY,셋업,2,2,2,116500,1.0
2025-07-29,FAMILY,UNKNOWN,1,1,1,100380,1.0
2025-07-29,FAMILY,폴로티/집업,1,1,1,79200,1.0
2025-07-29,FAMILY,등산화,1,1,1,64500,1.0
2025-07-29,FAMILY,긴바지,1,1,1,58430,1.0
2025-07-29,FAMILY,라운드티,1,1,1,33250,1.0
2025-07-29,GOLD,남성,2,2,2,228500,1.0
2025-07-29,SILVER,남성,5,5,8,485210,1.0
2025-07-29,SILVER,여성,2,2,2,101480,1.0
2025-07-30,FAMILY,남성,24,23,29,1314490,0.9583333333333334
2025-07-30,FAMILY,여성,6,6,13,662840,1.0
2025-07-30,FAMILY,미드/롱다운,1,1,1,263665,1.0
2025-07-30,FAMILY,등산화,1,1,1,84500,1.0
2025-07-30,FAMILY,셋업,1,1,1,64500,1.0
2025-07-30,FAMILY,라운드티,1,1,1,47000,1.0
2025-07-30,GOLD,남성,1,1,6,453440,1.0
2025-07-30,GOLD,셋업,2,2,2,134210,1.0
2025-07-30,GOLD,여성,1,1,1,77000,1.0
2025-07-30,GOLD,라운드티,1,1,1,45890,1.0
2025-07-30,SILVER,남성,4,4,6,553210,1.0
2025-07-31,FAMILY,남성,22,22,30,1590275,1.0
2025-07-31,FAMILY,여성,6,6,7,485680,1.0
2025-07-31,GOLD,남성,3,3,6,418890,1.0
2025-07-31,GOLD,반바지,1,1,1,55170,1.0
2025-07-31,SILVER,여성,2,2,4,218670,1.0
2025-07-31,SILVER,남성,2,2,3,137970,1.0
2025-07-31,SILVER,카고/조거,1,1,1,69950,1.0
2025-07-31,SILVER,셋업,1,1,1,51930,1.0
2025-08-01,FAMILY,남성,28,28,42,2465260,1.0
2025-08-01,FAMILY,셋업,4,4,8,377110,1.0
2025-08-01,FAMILY,여성,3,3,3,211830,1.0
2025-08-01,FAMILY,긴바지,2,2,2,103330,1.0
2025-08-01,FAMILY,라운드티,2,2,2,65470,1.0
2025-08-01,FAMILY,상의,1,1,1,58370,1.0
2025-08-01,FAMILY,반바지,1,1,1,46410,1.0
2025-08-01,FAMILY,자켓/ 베스트,1,1,1,33000,1.0
2025-08-01,GOLD,남성,2,2,2,124700,1.0
2025-08-01,SILVER,남성,6,6,11,388560,1.0
2025-08-01,SILVER,셋업,1,1,1,117200,1.0
2025-08-01,SILVER,바람막이,1,1,1,75130,1.0
2025-08-01,SILVER,여성,1,1,1,55300,1.0
2025-08-01,SILVER,긴바지,1,1,1,51330,1.0
2025-08-01,SILVER,상의,1,1,1,50150,1.0
2025-08-01,SILVER,라운드티,1,1,2,49300,1.0
2025-08-01,TITANIUM,남성,1,1,3,94300,1.0
2025-08-01,TITANIUM,여성,1,1,2,90350,1.0
2025-08-01,TITANIUM,긴바지,1,1,2,90100,1.0
2025-08-02,FAMILY,남성,15,15,24,1165750,1.0
2025-08-02,FAMILY,여성,5,5,5,360110,1.0
2025-08-02,FAMILY,라운드티,3,3,10,278870,1.0
2025-08-02,FAMILY,상의,1,1,1,56190,1.0
2025-08-02,FAMILY,반바지,1,1,1,46080,1.0
2025-08-02,FAMILY,바람막이,1,1,1,42940,1.0
2025-08-02,SILVER,남성,1,1,1,58200,1.0
2025-08-03,FAMILY,남성,23,22,30,1748130,0.9565217391304348
2025-08-03,FAMILY,여성,5,5,7,398800,1.0
2025-08-03,FAMILY,셋업,2,2,2,101840,1.0
2025-08-03,FAMILY,자켓/ 베스트,1,1,1,23500,1.0
2025-08-03,SILVER,남성,2,2,3,162340,1.0
2025-08-04,FAMILY,남성,13,13,17,1103740,1.0
2025-08-04,FAMILY,UNKNOWN,1,1,1,110270,1.0
2025-08-04,FAMILY,셋업,1,1,1,74500,1.0
2025-08-04,FAMILY,상의,1,1,1,55780,1.0
2025-08-04,GOLD,남성,2,2,2,120220,1.0
2025-08-04,SILVER,남성,2,2,9,589340,1.0
2025-08-04,SILVER,맨투맨/후드티,1,1,1,49770,1.0
2025-08-04,SILVER,라운드티,1,1,1,34250,1.0
2025-08-05,FAMILY,남성,21,21,28,1647070,1.0
2025-08-05,FAMILY,라운드티,3,3,5,144900,1.0
2025-08-05,FAMILY,셋업,1,1,1,109750,1.0
2025-08-05,FAMILY,여성,2,2,2,103300,1.0
2025-08-05,FAMILY,등산화,1,1,1,98900,1.0
2025-08-05,FAMILY,카고/조거,1,1,1,63000,1.0
2025-08-05,FAMILY,바람막이,1,1,1,54330,1.0
2025-08-05,FAMILY,폴로티/집업,1,1,1,38530,1.0
2025-08-05,GOLD,남성,1,1,1,68300,1.0
2025-08-05,SILVER,남성,4,4,7,399460,1.0
2025-08-06,FAMILY,남성,27,25,36,1841750,0.9259259259259259
2025-08-06,FAMILY,여성,3,3,3,174400,1.0
2025-08-06,FAMILY,셋업,2,1,3,103500,0.5
2025-08-06,FAMILY,라운드티,1,1,1,22540,1.0
2025-08-06,SILVER,남성,3,3,9,446890,1.0
2025-08-06,SILVER,라운드티,1,1,1,35310,1.0
2025-08-07,FAMILY,남성,22,22,33,1648510,1.0
2025-08-07,FAMILY,여성,4,4,5,286530,1.0
2025-08-07,FAMILY,바람막이,1,1,3,238500,1.0
2025-08-07,FAMILY,셋업,1,1,1,86760,1.0
2025-08-07,FAMILY,라운드티,3,3,3,65620,1.0
2025-08-07,SILVER,남성,4,4,6,420380,1.0
2025-08-07,SILVER,여성,2,2,3,57030,1.0
2025-08-07,SILVER,긴바지,1,1,1,50720,1.0
2025-08-07,SILVER,셋업,1,1,1,50480,1.0
2025-08-07,TITANIUM,남성,1,1,1,85010,1.0
2025-08-08,FAMILY,남성,16,16,22,1237450,1.0
2025-08-08,FAMILY,라운드티,2,2,2,65540,1.0
2025-08-08,FAMILY,셋업,1,1,1,51050,1.0
2025-08-08,SILVER,남성,3,3,5,295270,1.0
2025-08-08,SILVER,여성,1,1,1,64200,1.0
2025-08-08,SILVER,라운드티,1,1,1,26100,1.0
2025-08-08,TITANIUM,남성,1,1,150,5280000,1.0
2025-08-09,FAMILY,남성,16,13,25,1728500,0.8125
2025-08-09,FAMILY,여성,2,1,6,387000,0.5
2025-08-09,FAMILY,UNKNOWN,1,1,1,111300,1.0
2025-08-09,FAMILY,셋업,1,1,1,74500,1.0
2025-08-09,FAMILY,폴로티/집업,1,1,1,54500,1.0
2025-08-09,FAMILY,라운드티,1,1,1,51760,1.0
2025-08-09,FAMILY,자켓/ 베스트,1,1,1,39000,1.0
2025-08-09,GOLD,남성,1,1,2,277380,1.0
2025-08-09,SILVER,남성,1,1,1,55200,1.0
2025-08-10,FAMILY,남성,18,16,22,1373050,0.8888888888888888
2025-08-10,FAMILY,바람막이,1,1,1,90300,1.0
2025-08-10,FAMILY,여성,2,2,2,80740,1.0
2025-08-10,FAMILY,폴로티/집업,1,1,1,72330,1.0
2025-08-10,SILVER,남성,6,6,8,493990,1.0
2025-08-10,SILVER,폴로티/집업,1,1,1,78190,1.0
2025-08-10,SILVER,여성,1,1,1,67940,1.0
2025-08-10,SILVER,라운드티,1,1,1,44840,1.0
2025-08-11,FAMILY,남성,17,17,25,971590,1.0
2025-08-11,FAMILY,UNKNOWN,1,1,1,111300,1.0
2025-08-11,FAMILY,등산화,1,1,1,90300,1.0
2025-08-11,FAMILY,여성,1,1,1,63830,1.0
2025-08-11,FAMILY,셋업,1,1,1,53050,1.0
2025-08-11,GOLD,여성,1,1,1,62000,1.0
2025-08-11,GOLD,남성,1,1,1,19000,1.0
2025-08-11,SILVER,남성,5,5,8,472820,1.0
2025-08-12,FAMILY,남성,14,14,20,643150,1.0
2025-08-12,FAMILY,셋업,2,2,3,138500,1.0
2025-08-12,FAMILY,반바지,1,1,1,40000,1.0
2025-08-12,FAMILY,라운드티,1,1,1,35000,1.0
2025-08-12,SILVER,남성,1,1,1,116610,1.0
2025-08-13,FAMILY,남성,19,19,27,1038350,1.0
2025-08-13,FAMILY,여성,3,3,3,299030,1.0
2025-08-13,FAMILY,셋업,2,2,2,93310,1.0
2025-08-13,FAMILY,자켓/ 베스트,1,1,2,66300,1.0
2025-08-13,FAMILY,상의,1,1,1,48650,1.0
2025-08-13,FAMILY,라운드티,2,2,2,46650,1.0
2025-08-13,FAMILY,긴바지,1,1,1,45050,1.0
2025-08-13,FAMILY,액세서리,1,1,3,23960,1.0
2025-08-13,GOLD,남성,1,1,1,5000,1.0
2025-08-13,SILVER,미드/롱다운,1,1,1,192000,1.0
2025-08-13,SILVER,남성,3,2,3,163270,0.6666666666666666
2025-08-13,SILVER,등산화,1,1,1,101000,1.0
2025-08-14,FAMILY,남성,9,9,15,712110,1.0
2025-08-14,FAMILY,여성,1,1,1,97550,1.0
2025-08-14,SILVER,남성,5,5,5,403510,1.0
2025-08-14,SILVER,여성,1,1,1,109500,1.0
2025-08-14,SILVER,셋업,1,1,1,55200,1.0
2025-08-15,FAMILY,여성,2,2,3,197040,1.0
2025-08-15,FAMILY,남성,6,5,7,183930,0.8333333333333334
2025-08-15,SILVER,남성,3,3,6,447680,1.0
2025-08-15,SILVER,여성,2,2,2,95270,1.0
2025-08-15,SILVER,긴바지,1,1,1,49080,1.0
2025-08-15,SILVER,맨투맨/후드티,1,1,1,47700,1.0
2025-08-16,FAMILY,남성,17,17,26,1363570,1.0
2025-08-16,FAMILY,등산화,2,2,2,260400,1.0
2025-08-16,FAMILY,여성,1,1,1,94500,1.0
2025-08-16,FAMILY,하이킹,1,1,1,55000,1.0
2025-08-16,SILVER,남성,3,3,4,223790,1.0
2025-08-17,FAMILY,남성,12,12,14,1363100,1.0
2025-08-17,FAMILY,여성,2,2,3,203240,1.0
2025-08-17,FAMILY,상의,1,1,1,53100,1.0
2025-08-17,FAMILY,라운드티,1,1,1,26100,1.0
2025-08-17,GOLD,남성,1,1,2,78810,1.0
2025-08-17,SILVER,남성,2,2,2,169490,1.0
2025-08-18,FAMILY,남성,13,12,17,1053170,0.9230769230769231
2025-08-18,FAMILY,여성,1,1,1,139000,1.0
2025-08-18,GOLD,패딩/슬림다운,1,1,1,114580,1.0
2025-08-18,GOLD,긴바지,1,1,1,65000,1.0
2025-08-18,GOLD,남성,1,1,1,41000,1.0
2025-08-18,SILVER,남성,2,2,2,171590,1.0
2025-08-19,FAMILY,남성,8,8,157,8741030,1.0
2025-08-19,FAMILY,여성,1,1,1,94330,1.0
2025-08-19,FAMILY,셋업,1,1,1,48880,1.0
2025-08-19,GOLD,남성,1,1,1,109200,1.0
2025-08-19,SILVER,상의,1,1,1,49670,1.0
2025-08-19,SILVER,자켓/ 베스트,1,1,1,44690,1.0
2025-08-20,FAMILY,남성,12,12,15,1113010,1.0
2025-08-20,FAMILY,여성,2,2,2,110060,1.0
2025-08-20,FAMILY,긴바지,1,1,1,65000,1.0
2025-08-20,FAMILY,하이킹,1,1,1,55000,1.0
2025-08-20,GOLD,남성,2,2,4,227790,1.0
2025-08-20,SILVER,여성,1,1,1,83900,1.0
2025-08-20,TITANIUM,여성,2,1,3,188500,0.5
2025-08-20,TITANIUM,남성,3,1,4,138000,0.3333333333333333
2025-08-21,FAMILY,남성,16,16,17,900600,1.0
2025-08-21,FAMILY,하이킹,1,1,3,165000,1.0
2025-08-21,FAMILY,여성,2,2,2,144000,1.0
2025-08-21,FAMILY,등산화,1,1,1,84500,1.0
2025-08-21,FAMILY,반바지,1,1,1,61620,1.0
2025-08-21,FAMILY,라운드티,1,1,1,37200,1.0
2025-08-21,GOLD,남성,2,2,3,178570,1.0
2025-08-21,SILVER,남성,2,2,2,166000,1.0
2025-08-21,SILVER,상의,1,1,1,62210,1.0
2025-08-21,SILVER,하이킹,1,1,1,55000,1.0
2025-08-21,SILVER,반바지,1,1,1,44990,1.0
2025-08-22,FAMILY,남성,13,12,18,722570,0.9230769230769231
2025-08-22,FAMILY,여성,2,2,2,174000,1.0
2025-08-22,FAMILY,등산화,1,1,1,94500,1.0
2025-08-22,FAMILY,자켓/ 베스트,1,1,2,70000,1.0
2025-08-22,GOLD,남성,1,1,1,26000,1.0
2025-08-22,SILVER,미드/롱다운,1,1,1,331270,1.0
2025-08-22,SILVER,남성,1,1,1,31000,1.0
2025-08-23,FAMILY,남성,12,12,18,828020,1.0
2025-08-23,FAMILY,여성,3,3,5,437890,1.0
2025-08-23,FAMILY,미드/롱다운,1,1,1,322310,1.0
2025-08-23,FAMILY,셋업,1,1,1,48980,1.0
2025-08-23,SILVER,남성,2,2,2,117820,1.0
2025-08-24,FAMILY,남성,15,15,20,868010,1.0
2025-08-24,FAMILY,여성,2,2,2,174100,1.0
2025-08-24,FAMILY,라운드티,1,1,2,82000,1.0
2025-08-24,SILVER,남성,4,4,9,745240,1.0
2025-08-24,SILVER,긴바지,2,2,2,109720,1.0
2025-08-24,SILVER,여성,1,1,1,46340,1.0
2025-08-24,SILVER,폴로티/집업,1,1,1,43850,1.0
2025-08-25,FAMILY,남성,14,14,17,796670,1.0
2025-08-25,FAMILY,여성,2,2,3,232880,1.0
2025-08-25,FAMILY,자켓/ 베스트,2,2,2,208450,1.0
2025-08-25,FAMILY,셋업,2,2,2,103860,1.0
2025-08-25,FAMILY,긴바지,1,1,1,51950,1.0
2025-08-25,FAMILY,라운드티,1,1,1,35000,1.0
2025-08-25,GOLD,남성,2,2,8,434280,1.0
2025-08-25,SILVER,남성,3,3,4,324100,1.0
2025-08-25,SILVER,하이킹,1,1,1,50000,1.0
2025-08-26,FAMILY,남성,8,8,14,549960,1.0
2025-08-26,FAMILY,셋업,2,2,3,146760,1.0
2025-08-26,FAMILY,반바지,1,1,1,54200,1.0
2025-08-26,GOLD,남성,1,1,2,51300,1.0
2025-08-26,SILVER,남성,1,1,2,82000,1.0
2025-08-27,FAMILY,남성,12,12,13,814880,1.0
2025-08-27,FAMILY,여성,1,1,1,79500,1.0
2025-08-27,FAMILY,폴로티/집업,1,1,1,75640,1.0
2025-08-27,FAMILY,액세서리,1,1,1,8730,1.0
2025-08-27,GOLD,남성,1,1,1,62300,1.0
2025-08-27,SILVER,남성,3,3,6,233370,1.0
2025-08-27,SILVER,여성,2,2,2,186090,1.0
2025-08-27,SILVER,반바지,1,1,2,87600,1.0
2025-08-27,SILVER,라운드티,1,1,1,48190,1.0
2025-08-28,FAMILY,남성,16,16,20,1071870,1.0
2025-08-28,FAMILY,반바지,1,1,1,48260,1.0
2025-08-28,GOLD,남성,1,1,2,36000,1.0
2025-08-28,SILVER,셋업,2,2,2,226030,1.0
2025-08-28,SILVER,미드/롱다운,1,1,1,197000,1.0
2025-08-28,SILVER,여성,2,2,2,143320,1.0
2025-08-28,SILVER,UNKNOWN,1,1,1,102510,1.0
2025-08-28,SILVER,남성,2,2,4,91500,1.0
2025-08-29,FAMILY,남성,12,12,17,834900,1.0
2025-08-29,FAMILY,여성,2,2,2,77570,1.0
2025-08-29,FAMILY,라운드티,2,2,2,62090,1.0
2025-08-29,FAMILY,상의,1,1,1,59000,1.0
2025-08-30,FAMILY,남성,16,16,22,1325620,1.0
2025-08-30,FAMILY,하이킹,1,1,1,54470,1.0
2025-08-30,FAMILY,여성,1,1,1,47410,1.0
2025-08-30,FAMILY,라운드티,1,1,1,32880,1.0
2025-08-30,SILVER,남성,2,2,4,212480,1.0
2025-08-30,SILVER,여성,1,1,1,54590,1.0
2025-08-31,FAMILY,남성,10,10,18,696140,1.0
2025-08-31,FAMILY,등산화,2,2,2,298240,1.0
2025-08-31,FAMILY,셋업,2,2,2,136520,1.0
2025-08-31,FAMILY,자켓/ 베스트,1,1,1,27990,1.0
2025-08-31,SILVER,남성,3,3,4,313360,1.0
2025-08-31,SILVER,상의,1,1,1,55430,1.0
2025-08-31,SILVER,셋업,1,1,1,49790,1.0
2025-08-31,SILVER,라운드티,1,1,1,49460,1.0
2025-09-01,FAMILY,남성,18,18,55,2108310,1.0
2025-09-01,FAMILY,여성,3,3,3,187790,1.0
2025-09-01,FAMILY,폴로티/집업,1,1,1,79200,1.0
2025-09-01,FAMILY,셋업,1,1,1,53380,1.0
2025-09-01,FAMILY,자켓/ 베스트,1,1,1,7500,1.0
2025-09-01,GOLD,남성,1,1,1,94500,1.0
2025-09-01,SILVER,남성,4,4,9,566540,1.0
