코드,상품명(영문),상품명(한글),공식몰가,네이버최저가,가격차이,최저가몰,링크,이미지URL,공식이미지URL,네이버이미지URL,naver_title,confidence,top3,prev_naver,delta_naver
C63AR4742010,Brea Falls Cotton Ripstop Pant,여성 브리 폴스 코튼 립스탑 카고 팬츠,87200,79130,8070,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8667579980&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/4/C63AR4742010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/4/C63AR4742010.jpg,https://shopping-phinf.pstatic.net/main_5870095/58700957972.jpg,컬럼비아 여성 브리 폴스 코튼 립스탑 카고 팬츠 C63AR4742010 1363482,3,"[{""lprice"": 79130, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8667579980&tid=1000000061""}, {""lprice"": 84180, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2545700715?sitmNo=LO2545700715_2545700716&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 87200, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/10769723187""}]",79130,0
C63AE8947366,ROC Tech Cargo Pant,남성 ROC 테크 카고 팬츠,119000,101400,17600,롯데ON,https://www.lotteon.com/p/product/LO2545541112?sitmNo=LO2545541112_2545541113&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5667466/56674665682.jpg,,https://shopping-phinf.pstatic.net/main_5667466/56674665682.jpg,컬럼비아 남성 ROC 테크 카고 팬츠 C63AE8947366 1363496,4,"[{""lprice"": 101400, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2545541112?sitmNo=LO2545541112_2545541113&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 105610, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2545735516?sitmNo=LO2545735516_2545735517&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 108630, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2550697246?sitmNo=LO2550697246_2550697247&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",101400,0
C63AE8947010,ROC Tech Cargo Pant,남성 ROC 테크 카고 팬츠,119000,106960,12040,올예마켓,https://smartstore.naver.com/main/products/12968426249,https://shopping-phinf.pstatic.net/main_9051293/90512937259.jpg,,https://shopping-phinf.pstatic.net/main_9051293/90512937259.jpg,매장정품 COLUMBIA 컬럼비아 남성 ROC 테크 카고 팬츠 C63AE8947010 939265,3,"[{""lprice"": 106960, ""mallName"": ""올예마켓"", ""link"": ""https://smartstore.naver.com/main/products/12968426249""}, {""lprice"": 111900, ""mallName"": ""에텍"", ""link"": ""https://smartstore.naver.com/main/products/12433013919""}, {""lprice"": 123500, ""mallName"": ""쿠팡"", ""link"": ""https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9310361560&ctag=9310361560&lptag=V94550839700&itemId=27587280094&vendorItemId=94550839700&spec=10305199""}]",106960,0
C63AE5737429,DriVenture Half Zip,남성 드라이벤처 하프집업 긴팔 티셔츠,62300,62300,0,컬럼비아스포츠웨어,http://www.columbiakorea.co.kr/product/view.asp?pno=20146,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/4/C63AE5737429.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/4/C63AE5737429.jpg,https://shopping-phinf.pstatic.net/main_5657435/56574356201.jpg,컬럼비아 남성 드라이벤처 하프집업 긴팔 티셔츠 C63AE5737429,3,"[{""lprice"": 62300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20146""}, {""lprice"": 62340, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2551651558?sitmNo=LO2551651558_2551651559&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 67650, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2562820287?sitmNo=LO2562820287_2562820288&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",62300,0
C62YMK805191,KIDS CARGO PANTS,,21898,20580,1318,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C62YMK805049,KIDS CARGO PANTS,,21898,20580,1318,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C62YMK804497,KIDS CARGO HALF PANTS,,18018,20580,-2562,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C62YMK804191,KIDS CARGO HALF PANTS,,18018,20580,-2562,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C62YMK804049,KIDS CARGO HALF PANTS,,18018,20580,-2562,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C62YMK607497,KIDS LONG SLEEVE,,17325,20580,-3255,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C62YMK607191,KIDS LONG SLEEVE,,17325,20580,-3255,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C62YMK607049,KIDS LONG SLEEVE,,17325,20580,-3255,네이버,https://search.shopping.naver.com/catalog/54912243439,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,,https://shopping-phinf.pstatic.net/main_5491224/54912243439.20250522181535.jpg,컬럼비아 키즈 우븐 반팔 티셔츠 C62YMK606,2,"[{""lprice"": 20580, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54912243439""}, {""lprice"": 21660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/54859811560""}, {""lprice"": 24120, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58513089495""}]",20580,0
C63PM0538466,Crest To Valley Graphic Ss Tee,[요나스 컬렉션] 공용 크레스트 투 벨리 그래픽 반팔 티셔츠,48300,47960,340,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9053037465&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/i/1/C63PM0538466.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/i/1/C63PM0538466.jpg,https://shopping-phinf.pstatic.net/main_5866860/58668602058.jpg,컬럼비아 COLUMBIA 요나스 컬렉션 공용 크레스트 투 벨리 그래픽 반팔 티셔츠 C63PM0538466 4,3,"[{""lprice"": 47960, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9053037465&tid=1000000061""}, {""lprice"": 47980, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2612798293?sitmNo=LO2612798293_2612798294&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 48010, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2614814483?sitmNo=LO2614814483_2614814484&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",47960,0
C63PM0538039,Crest To Valley Graphic Ss Tee,[요나스 컬렉션] 공용 크레스트 투 벨리 그래픽 반팔 티셔츠,48300,48300,0,네이버,https://search.shopping.naver.com/catalog/55888941129,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/i/1/C63PM0538039.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/i/1/C63PM0538039.jpg,https://shopping-phinf.pstatic.net/main_5588894/55888941129.20250819093954.jpg,컬럼비아 크레스트 투 벨리 그래픽 반팔 티셔츠 C63PM0538039,4,"[{""lprice"": 48300, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/55888941129""}, {""lprice"": 48300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12110772469""}, {""lprice"": 48300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12110780857""}]",48300,0
C63PM0537659,Lake To Avenue Graphic Ss Tee,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,48300,48280,20,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9014719956&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C63PM0537659.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C63PM0537659.jpg,https://shopping-phinf.pstatic.net/main_5849300/58493002755.jpg,컬럼비아 columbia 요나스 컬렉션 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠 C63PM0537659 129158,3,"[{""lprice"": 48280, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9014719956&tid=1000000061""}, {""lprice"": 48300, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/55889054175""}, {""lprice"": 48300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20078""}]",48280,0
C63PM0537467,Lake To Avenue Graphic Ss Tee,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,48300,48300,0,네이버,https://search.shopping.naver.com/catalog/55889146095,https://shopping-phinf.pstatic.net/main_5588914/55889146095.20250819093558.jpg,,https://shopping-phinf.pstatic.net/main_5588914/55889146095.20250819093558.jpg,컬럼비아 레이크 투 에비뉴 그래픽 반팔 티셔츠 C63PM0537467,4,"[{""lprice"": 48300, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/55889146095""}, {""lprice"": 95200, ""mallName"": ""쿠팡"", ""link"": ""https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9198402545&ctag=9198402545&lptag=V94123364828&itemId=27155577965&vendorItemId=94123364828&spec=10305199""}, {""lprice"": 95200, ""mallName"": ""쿠팡"", ""link"": ""https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9198402545&ctag=9198402545&lptag=P9198402545&itemId=27155577953&vendorItemId=94123364827&spec=10305199""}]",48300,0
C63PM0537466,Lake To Avenue Graphic Ss Tee,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,48300,48280,20,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9014719229&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/1/C63PM0537466.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/1/C63PM0537466.jpg,https://shopping-phinf.pstatic.net/main_5849327/58493271529.jpg,컬럼비아 columbia 요나스 컬렉션 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠 C63PM0537466 129159,3,"[{""lprice"": 48280, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9014719229&tid=1000000061""}, {""lprice"": 48300, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/55889146726""}, {""lprice"": 48300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20076""}]",48280,0
C63PM0537126,Lake To Avenue Graphic Ss Tee,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,48300,48300,0,네이버,https://search.shopping.naver.com/catalog/55889188393,https://shopping-phinf.pstatic.net/main_5588918/55889188393.20250819093000.jpg,,https://shopping-phinf.pstatic.net/main_5588918/55889188393.20250819093000.jpg,컬럼비아 요나스 컬렉션 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠 C63PM0537126,4,"[{""lprice"": 48300, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/55889188393""}]",48300,0
C63PM0537125,Lake To Avenue Graphic Ss Tee,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,48300,48300,0,네이버,https://search.shopping.naver.com/catalog/55889225480,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/j/4/C63PM0537125.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/j/4/C63PM0537125.jpg,https://shopping-phinf.pstatic.net/main_5588922/55889225480.20250819092724.jpg,컬럼비아 레이크 투 에비뉴 그래픽 반팔 티셔츠 C63PM0537125,4,"[{""lprice"": 48300, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/55889225480""}, {""lprice"": 48300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20074""}, {""lprice"": 48300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12110769352""}]",48300,0
C66UU3561779,Trail Traveler 28L Rucksack,공용 트레일 트레블러 28L 룩색,76300,76300,0,네이버,https://search.shopping.naver.com/catalog/56167061886,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/4/C66UU3561779.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/4/C66UU3561779.jpg,https://shopping-phinf.pstatic.net/main_5616706/56167061886.20250808174921.jpg,컬럼비아 트레일 트레블러 28L 룩색 C66UU3561779,4,"[{""lprice"": 76300, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/56167061886""}, {""lprice"": 76300, ""mallName"": ""EQL"", ""link"": ""https://www.eqlstore.com/product/GQVN25080649038/detail?utm_source=naver&utm_medium=ep&naver_code=naver_ep""}, {""lprice"": 76300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12171105956""}]",76300,0
C66CU6065256,Itsakeeper Beanie,공용 잇서키퍼 비니,28000,28000,0,컬럼비아스포츠웨어,https://shopping.naver.com/outlink/itemdetail/12411320943,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model01/4/C66CU6065256.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model01/4/C66CU6065256.jpg,https://shopping-phinf.pstatic.net/main_8995583/89955831668.jpg,[본사직영]컬럼비아 공용 잇서키퍼 비니 C66CU6065256,3,"[{""lprice"": 28000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12411320943""}, {""lprice"": 28000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12410945425""}, {""lprice"": 28000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20062""}]",28000,0
C66CT9272464,Provisions Ball Cap,공용 프로비전 볼캡,35000,35000,0,컬럼비아스포츠웨어,http://www.columbiakorea.co.kr/product/view.asp?pno=20060,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/4/C66CT9272464.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/4/C66CT9272464.jpg,https://shopping-phinf.pstatic.net/main_5600057/56000576931.jpg,컬럼비아 공용 프로비전 볼캡 C66CT9272464,3,"[{""lprice"": 35000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20060""}, {""lprice"": 35000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/12176091295""}, {""lprice"": 35000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12176056631""}]",35000,0
